traversal_achieved,total_climb_points,event,match,alliance_color,teams,auto_points,endgame_points,description
False,15,2026mimtp,2026mimtp_qm45,red,"frc6071,frc4422,frc6033",15,0,"event=2026mimtp match=2026mimtp_qm45 RED teams=frc6071,frc4422,frc6033 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mimtp,2026mimtp_qm59,red,"frc9773,frc10613,frc6033",15,0,"event=2026mimtp match=2026mimtp_qm59 RED teams=frc9773,frc10613,frc6033 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu,2026mndu_qm63,blue,"frc3267,frc2526,frc2181",15,0,"event=2026mndu match=2026mndu_qm63 BLUE teams=frc3267,frc2526,frc2181 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu,2026mndu_qm66,red,"frc2861,frc7797,frc6147",15,0,"event=2026mndu match=2026mndu_qm66 RED teams=frc2861,frc7797,frc6147 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu,2026mndu_qm74,red,"frc11223,frc4656,frc7797",15,0,"event=2026mndu match=2026mndu_qm74 RED teams=frc11223,frc4656,frc7797 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu,2026mndu_sf2m1,red,"frc7849,frc7797,frc2181",15,0,"event=2026mndu match=2026mndu_sf2m1 RED teams=frc7849,frc7797,frc2181 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu2,2026mndu2_qm17,red,"frc2472,frc4181,frc4687",15,0,"event=2026mndu2 match=2026mndu2_qm17 RED teams=frc2472,frc4181,frc4687 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu2,2026mndu2_qm4,blue,"frc7041,frc3610,frc4181",15,0,"event=2026mndu2 match=2026mndu2_qm4 BLUE teams=frc7041,frc3610,frc4181 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu2,2026mndu2_qm73,red,"frc4181,frc2512,frc2169",15,0,"event=2026mndu2 match=2026mndu2_qm73 RED teams=frc4181,frc2512,frc2169 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mndu2,2026mndu2_sf9m1,blue,"frc7041,frc4181,frc2129",15,0,"event=2026mndu2 match=2026mndu2_sf9m1 BLUE teams=frc7041,frc4181,frc2129 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm33,blue,"frc4663,frc4646,frc3206",15,0,"event=2026mnwi match=2026mnwi_qm33 BLUE teams=frc4663,frc4646,frc3206 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm4,red,"frc2977,frc5847,frc4859",15,0,"event=2026mnwi match=2026mnwi_qm4 RED teams=frc2977,frc5847,frc4859 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm43,blue,"frc111,frc4663,frc4859",15,0,"event=2026mnwi match=2026mnwi_qm43 BLUE teams=frc111,frc4663,frc4859 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm60,blue,"frc5339,frc967,frc4859",15,0,"event=2026mnwi match=2026mnwi_qm60 BLUE teams=frc5339,frc967,frc4859 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm64,red,"frc4859,frc525,frc3206",15,0,"event=2026mnwi match=2026mnwi_qm64 RED teams=frc4859,frc525,frc3206 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026mnwi,2026mnwi_qm64,blue,"frc2358,frc167,frc4663",15,0,"event=2026mnwi match=2026mnwi_qm64 BLUE teams=frc2358,frc167,frc4663 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026ncwak,2026ncwak_f1m3,red,"frc4561,frc10121,frc2059",15,0,"event=2026ncwak match=2026ncwak_f1m3 RED teams=frc4561,frc10121,frc2059 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026ncwak,2026ncwak_qm30,red,"frc2059,frc4561,frc3336",15,0,"event=2026ncwak match=2026ncwak_qm30 RED teams=frc2059,frc4561,frc3336 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026ncwak,2026ncwak_qm55,red,"frc4561,frc4816,frc11161",15,0,"event=2026ncwak match=2026ncwak_qm55 RED teams=frc4561,frc4816,frc11161 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026ncwak,2026ncwak_sf1m1,red,"frc2059,frc10121,frc4561",15,0,"event=2026ncwak match=2026ncwak_sf1m1 RED teams=frc2059,frc10121,frc4561 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_qm21,blue,"frc5889,frc10377,frc4500",15,0,"event=2026okok match=2026okok_qm21 BLUE teams=frc5889,frc10377,frc4500 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_qm39,blue,"frc4766,frc2457,frc2383",15,0,"event=2026okok match=2026okok_qm39 BLUE teams=frc4766,frc2457,frc2383 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_qm56,blue,"frc6424,frc4766,frc10377",15,0,"event=2026okok match=2026okok_qm56 BLUE teams=frc6424,frc4766,frc10377 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_qm66,blue,"frc2341,frc1939,frc4766",15,0,"event=2026okok match=2026okok_qm66 BLUE teams=frc2341,frc1939,frc4766 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_sf4m1,blue,"frc4206,frc4766,frc1561",15,0,"event=2026okok match=2026okok_sf4m1 BLUE teams=frc4206,frc4766,frc1561 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026okok,2026okok_sf8m1,blue,"frc4206,frc4766,frc1561",15,0,"event=2026okok match=2026okok_sf8m1 BLUE teams=frc4206,frc4766,frc1561 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm14,blue,"frc3712,frc2811,frc5468",15,0,"event=2026orsal match=2026orsal_qm14 BLUE teams=frc3712,frc2811,frc5468 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm18,red,"frc6465,frc4692,frc5468",15,0,"event=2026orsal match=2026orsal_qm18 RED teams=frc6465,frc4692,frc5468 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm21,blue,"frc8532,frc749,frc997",15,0,"event=2026orsal match=2026orsal_qm21 BLUE teams=frc8532,frc749,frc997 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm37,red,"frc7034,frc1359,frc4061",15,0,"event=2026orsal match=2026orsal_qm37 RED teams=frc7034,frc1359,frc4061 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm58,blue,"frc5468,frc9438,frc997",15,0,"event=2026orsal match=2026orsal_qm58 BLUE teams=frc5468,frc9438,frc997 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026orsal,2026orsal_qm66,red,"frc10991,frc9567,frc5468",15,0,"event=2026orsal match=2026orsal_qm66 RED teams=frc10991,frc9567,frc5468 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026pahat,2026pahat_qm26,blue,"frc10584,frc4575,frc5684",15,0,"event=2026pahat match=2026pahat_qm26 BLUE teams=frc10584,frc4575,frc5684 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026pahat,2026pahat_qm44,blue,"frc709,frc1626,frc6808",15,0,"event=2026pahat match=2026pahat_qm44 BLUE teams=frc709,frc1626,frc6808 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026pahat,2026pahat_qm7,blue,"frc10979,frc9027,frc4575",15,0,"event=2026pahat match=2026pahat_qm7 BLUE teams=frc10979,frc9027,frc4575 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_qm26,blue,"frc4364,frc2689,frc8769",15,0,"event=2026txbel match=2026txbel_qm26 BLUE teams=frc4364,frc2689,frc8769 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_qm30,blue,"frc2468,frc2881,frc2689",15,0,"event=2026txbel match=2026txbel_qm30 BLUE teams=frc2468,frc2881,frc2689 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_qm49,blue,"frc2689,frc6171,frc9418",15,0,"event=2026txbel match=2026txbel_qm49 BLUE teams=frc2689,frc6171,frc9418 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_qm62,blue,"frc6672,frc9786,frc2689",15,0,"event=2026txbel match=2026txbel_qm62 BLUE teams=frc6672,frc9786,frc2689 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_sf13m1,red,"frc624,frc4610,frc2689",15,0,"event=2026txbel match=2026txbel_sf13m1 RED teams=frc624,frc4610,frc2689 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026txbel,2026txbel_sf3m1,red,"frc624,frc4610,frc2689",15,0,"event=2026txbel match=2026txbel_sf3m1 RED teams=frc624,frc4610,frc2689 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026vaale,2026vaale_qm10,blue,"frc4638,frc8326,frc2890",15,0,"event=2026vaale match=2026vaale_qm10 BLUE teams=frc4638,frc8326,frc2890 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026vaale,2026vaale_qm51,red,"frc2363,frc6882,frc2890",15,0,"event=2026vaale match=2026vaale_qm51 RED teams=frc2363,frc6882,frc2890 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026vaale,2026vaale_sf9m1,blue,"frc2363,frc2890,frc2186",15,0,"event=2026vaale match=2026vaale_sf9m1 BLUE teams=frc2363,frc2890,frc2186 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm1,blue,"frc2412,frc9450,frc5941",15,0,"event=2026wabon match=2026wabon_qm1 BLUE teams=frc2412,frc9450,frc5941 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm19,blue,"frc948,frc9450,frc2147",15,0,"event=2026wabon match=2026wabon_qm19 BLUE teams=frc948,frc9450,frc2147 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm38,red,"frc2927,frc3393,frc9450",15,0,"event=2026wabon match=2026wabon_qm38 RED teams=frc2927,frc3393,frc9450 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm57,red,"frc5683,frc9450,frc1983",15,0,"event=2026wabon match=2026wabon_qm57 RED teams=frc5683,frc9450,frc1983 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm61,blue,"frc9450,frc8302,frc360",15,0,"event=2026wabon match=2026wabon_qm61 BLUE teams=frc9450,frc8302,frc360 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_qm66,blue,"frc4911,frc9450,frc2929",15,0,"event=2026wabon match=2026wabon_qm66 BLUE teams=frc4911,frc9450,frc2929 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_sf10m1,red,"frc360,frc3393,frc9450",15,0,"event=2026wabon match=2026wabon_sf10m1 RED teams=frc360,frc3393,frc9450 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wabon,2026wabon_sf3m1,red,"frc360,frc3393,frc9450",15,0,"event=2026wabon match=2026wabon_sf3m1 RED teams=frc360,frc3393,frc9450 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026week0,2026week0_qm14,red,"frc5000,frc1512,frc5422",15,0,"event=2026week0 match=2026week0_qm14 RED teams=frc5000,frc1512,frc5422 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_qm3,blue,"frc3197,frc7900,frc8847",15,0,"event=2026wiply match=2026wiply_qm3 BLUE teams=frc3197,frc7900,frc8847 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_qm33,red,"frc3418,frc1732,frc6318",15,0,"event=2026wiply match=2026wiply_qm33 RED teams=frc3418,frc1732,frc6318 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_qm55,red,"frc3418,frc9149,frc10430",15,0,"event=2026wiply match=2026wiply_qm55 RED teams=frc3418,frc9149,frc10430 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_qm57,blue,"frc3197,frc1306,frc2062",15,0,"event=2026wiply match=2026wiply_qm57 BLUE teams=frc3197,frc1306,frc2062 – auto tower 15 (R1=Level1, R2=None, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_sf12m1,red,"frc6381,frc3197,frc2062",15,0,"event=2026wiply match=2026wiply_sf12m1 RED teams=frc6381,frc3197,frc2062 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_sf13m1,blue,"frc6381,frc3197,frc2062",15,0,"event=2026wiply match=2026wiply_sf13m1 BLUE teams=frc6381,frc3197,frc2062 – auto tower 15 (R1=None, R2=Level1, R3=None), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_sf4m1,blue,"frc2077,frc1675,frc3418",15,0,"event=2026wiply match=2026wiply_sf4m1 BLUE teams=frc2077,frc1675,frc3418 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,15,2026wiply,2026wiply_sf6m1,blue,"frc2077,frc1675,frc3418",15,0,"event=2026wiply match=2026wiply_sf6m1 BLUE teams=frc2077,frc1675,frc3418 – auto tower 15 (R1=None, R2=None, R3=Level1), endgame tower 0 (R1=None, R2=None, R3=None)"
False,10,2026bcvi,2026bcvi_qm10,red,"frc11149,frc9406,frc8331",0,10,"event=2026bcvi match=2026bcvi_qm10 RED teams=frc11149,frc9406,frc8331 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm13,red,"frc10427,frc4862,frc7135",0,10,"event=2026bcvi match=2026bcvi_qm13 RED teams=frc10427,frc4862,frc7135 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026bcvi,2026bcvi_qm24,blue,"frc10120,frc7688,frc6364",0,10,"event=2026bcvi match=2026bcvi_qm24 BLUE teams=frc10120,frc7688,frc6364 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026bcvi,2026bcvi_qm27,red,"frc9550,frc11354,frc8338",0,10,"event=2026bcvi match=2026bcvi_qm27 RED teams=frc9550,frc11354,frc8338 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm39,red,"frc7190,frc10427,frc7688",0,10,"event=2026bcvi match=2026bcvi_qm39 RED teams=frc7190,frc10427,frc7688 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm59,red,"frc9649,frc11302,frc7688",0,10,"event=2026bcvi match=2026bcvi_qm59 RED teams=frc9649,frc11302,frc7688 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm61,red,"frc9465,frc10427,frc3683",0,10,"event=2026bcvi match=2026bcvi_qm61 RED teams=frc9465,frc10427,frc3683 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026bcvi,2026bcvi_qm63,blue,"frc11149,frc6390,frc10120",0,10,"event=2026bcvi match=2026bcvi_qm63 BLUE teams=frc11149,frc6390,frc10120 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm68,blue,"frc610,frc9406,frc10120",0,10,"event=2026bcvi match=2026bcvi_qm68 BLUE teams=frc610,frc9406,frc10120 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_qm7,blue,"frc9719,frc10427,frc11354",0,10,"event=2026bcvi match=2026bcvi_qm7 BLUE teams=frc9719,frc10427,frc11354 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026bcvi,2026bcvi_qm71,red,"frc9180,frc4862,frc9465",0,10,"event=2026bcvi match=2026bcvi_qm71 RED teams=frc9180,frc4862,frc9465 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026bcvi,2026bcvi_sf6m1,red,"frc7334,frc11149,frc7688",0,10,"event=2026bcvi match=2026bcvi_sf6m1 RED teams=frc7334,frc11149,frc7688 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026brba,2026brba_qm11,blue,"frc9459,frc9162,frc9169",0,10,"event=2026brba match=2026brba_qm11 BLUE teams=frc9459,frc9162,frc9169 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026brba,2026brba_qm13,red,"frc7567,frc9164,frc7563",0,10,"event=2026brba match=2026brba_qm13 RED teams=frc7567,frc9164,frc7563 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm21,blue,"frc9046,frc7033,frc7563",0,10,"event=2026brba match=2026brba_qm21 BLUE teams=frc9046,frc7033,frc7563 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm24,blue,"frc9066,frc9459,frc9048",0,10,"event=2026brba match=2026brba_qm24 BLUE teams=frc9066,frc9459,frc9048 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm26,red,"frc9460,frc9164,frc9163",0,10,"event=2026brba match=2026brba_qm26 RED teams=frc9460,frc9164,frc9163 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm28,red,"frc7033,frc7459,frc9458",0,10,"event=2026brba match=2026brba_qm28 RED teams=frc7033,frc7459,frc9458 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026brba,2026brba_qm31,blue,"frc9048,frc7565,frc10917",0,10,"event=2026brba match=2026brba_qm31 BLUE teams=frc9048,frc7565,frc10917 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm32,red,"frc9049,frc8882,frc9169",0,10,"event=2026brba match=2026brba_qm32 RED teams=frc9049,frc8882,frc9169 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026brba,2026brba_qm36,red,"frc1860,frc9302,frc7565",0,10,"event=2026brba match=2026brba_qm36 RED teams=frc1860,frc9302,frc7565 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026brba,2026brba_qm38,red,"frc9614,frc9047,frc7033",0,10,"event=2026brba match=2026brba_qm38 RED teams=frc9614,frc9047,frc7033 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026brba,2026brba_qm38,blue,"frc9459,frc7567,frc9045",0,10,"event=2026brba match=2026brba_qm38 BLUE teams=frc9459,frc7567,frc9045 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026brba,2026brba_qm39,blue,"frc9163,frc9162,frc9195",0,10,"event=2026brba match=2026brba_qm39 BLUE teams=frc9163,frc9162,frc9195 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026brba,2026brba_qm41,red,"frc9110,frc9461,frc10295",0,10,"event=2026brba match=2026brba_qm41 RED teams=frc9110,frc9461,frc10295 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026brba,2026brba_qm42,blue,"frc9458,frc9166,frc9611",0,10,"event=2026brba match=2026brba_qm42 BLUE teams=frc9458,frc9166,frc9611 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026brba,2026brba_qm47,red,"frc9164,frc9045,frc8066",0,10,"event=2026brba match=2026brba_qm47 RED teams=frc9164,frc9045,frc8066 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026brba,2026brba_qm53,red,"frc9047,frc9458,frc9050",0,10,"event=2026brba match=2026brba_qm53 RED teams=frc9047,frc9458,frc9050 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
